customer_id,churn_label,churn_value,churn_score,cltv,churn_reason
6496-SLWHQ,1,1,87,5960,Lack of self-service on Website
9912-GVSEQ,1,1,86,2591,Network reliability
5383-MMTWC,1,1,91,4819,Limited range of services
7240-ETPTR,1,1,97,4359,Lack of affordable download/upload speed
2202-CUYXZ,1,1,77,3086,Long distance charges
5995-OIGLP,1,1,90,3043,Extra data charges
6261-RCVNS,1,1,71,2774,Price too high
7951-QKZPL,1,1,77,5194,Product dissatisfaction
3640-PHQXK,1,1,85,2031,Service dissatisfaction
6877-LGWXO,1,1,84,3521,Lack of self-service on Website
8019-ENHXU,1,1,96,4624,Network reliability
5167-GBFRE,1,1,72,4694,Don't know
9033-EOXWV,1,1,94,4149,Don't know
1324-NLTJE,1,1,94,3167,Don't know
1522-VVDMG,1,1,90,3807,Poor expertise of online support
9185-TQCVP,1,1,100,4550,Poor expertise of phone support
5567-WSELE,1,1,87,3019,Competitor had better devices
8063-RJYNF,1,1,73,2827,Competitor offered higher download speeds
0687-ZVTHB,1,1,68,4415,Competitor offered more data
9661-ACXBS,1,1,89,2317,Competitor made better offer
3727-RJMEO,1,1,78,4458,Competitor had better devices
6646-VRFOL,1,1,87,5860,Competitor had better devices
5685-IIXLY,1,1,93,4565,Competitor offered higher download speeds
4250-ZBWLV,1,1,65,4454,Competitor offered higher download speeds
5095-AESKG,1,1,76,5646,Competitor offered higher download speeds
1871-MOWRM,1,1,87,4306,Competitor offered more data
2027-OAQQC,1,1,92,4044,Competitor offered more data
9090-SGQXL,1,1,79,6284,Competitor offered more data
6595-YGXIT,1,1,100,3878,Competitor made better offer
9835-ZIITK,1,1,74,4281,Competitor made better offer
1555-DJEQW,1,1,73,5947,Price too high
5649-TJHOV,1,1,93,4564,Product dissatisfaction
0519-XUZJU,1,1,93,3963,Service dissatisfaction
6338-AVWCY,1,1,75,4710,Lack of self-service on Website
9253-QXKBE,1,1,71,2233,Network reliability
9445-SZLCH,1,1,86,4544,Limited range of services
7568-PODML,1,1,69,4954,Lack of affordable download/upload speed
5349-IECLD,1,1,87,4493,Long distance charges
3945-GFWQL,1,1,89,4162,Extra data charges
3797-VTIDR,1,1,90,4517,Price too high
9526-BIHHD,1,1,74,3383,Product dissatisfaction
4523-WXCEF,1,1,87,4160,Service dissatisfaction
8364-TRMMK,1,1,76,2876,Lack of self-service on Website
3063-QFSZL,1,1,70,2294,Network reliability
8775-LHDJH,1,1,93,2905,Don't know
3097-NQYSN,1,1,78,5204,Competitor had better devices
3565-UNOCC,1,1,82,3179,Competitor offered higher download speeds
9249-FXSCK,1,1,90,4861,Competitor offered more data
5493-SDRDQ,1,1,70,4235,Competitor made better offer
0871-URUWO,1,1,66,2003,Competitor had better devices
9190-MFJLN,1,1,68,2851,Competitor had better devices
1095-JUDTC,1,1,65,5214,Competitor offered higher download speeds
0870-VEMYL,1,1,74,5435,Competitor offered higher download speeds
5385-SUIRI,1,1,68,5648,Competitor offered higher download speeds
3982-XWFZQ,1,1,97,4873,Competitor offered more data
4009-ALQFH,1,1,90,5932,Competitor offered more data
3627-FCRDW,1,1,81,2236,Competitor offered more data
7562-GSUHK,1,1,75,5497,Competitor made better offer
4903-UYAVB,1,1,97,3864,Competitor made better offer
6776-TLWOI,1,1,93,2158,Price too high
4077-CROMM,1,1,68,5000,Product dissatisfaction
2868-MZAGQ,1,1,83,5533,Service dissatisfaction
4847-QNOKA,1,1,76,2632,Lack of self-service on Website
6379-RXJRQ,1,1,92,2457,Network reliability
8650-RHRKE,1,1,71,4207,Limited range of services
0475-RIJEP,1,1,100,5107,Lack of affordable download/upload speed
1260-TTRXI,1,1,87,5834,Long distance charges
6328-ZPBGN,1,1,71,4074,Extra data charges
4789-KWMXN,1,1,97,3344,Price too high
2867-UIMSS,1,1,85,2734,Product dissatisfaction
8111-RKSPX,1,1,89,5668,Service dissatisfaction
1585-MQSSU,1,1,94,5659,Lack of self-service on Website
2856-NNASM,1,1,73,3802,Network reliability
8559-CIZFV,1,1,74,5353,Don't know
7547-EKNFS,1,1,89,2075,Attitude of service provider
6769-DYBQN,1,1,71,2097,Attitude of support person
4439-JMPMT,1,1,71,3608,Attitude of support person
2446-BEGGB,1,1,83,3330,Attitude of support person
1496-GGSUK,1,1,83,4095,Attitude of service provider
2575-GFSOE,1,1,65,5672,Attitude of service provider
2842-JTCCU,1,1,72,4662,Attitude of service provider
3296-SILRA,1,1,89,2426,Attitude of support person
9681-OXGVC,1,1,85,5180,Competitor made better offer
5180-UCIIQ,1,1,75,2061,Moved
7153-OANIO,1,1,79,5066,Moved
6521-YYTYI,1,1,65,2578,Moved
8878-HMWBV,1,1,68,5598,Competitor had better devices
3751-KTZEL,1,1,89,3706,Competitor offered higher download speeds
1977-STDKI,1,1,76,4116,Competitor offered more data
5813-UECBU,1,1,79,2583,Competitor made better offer
0328-GRPMV,1,1,84,3706,Competitor had better devices
4342-HENTK,1,1,74,2189,Competitor had better devices
4195-SMMNX,1,1,65,5627,Competitor offered higher download speeds
6956-SMUCM,1,1,77,5236,Competitor offered higher download speeds
3223-WZWJM,1,1,85,5869,Competitor offered higher download speeds
9053-JZFKV,1,1,82,4495,Don't know
2530-ENDWQ,1,1,100,4296,Competitor offered more data
6615-ZGEDR,1,1,90,5707,Competitor offered more data
9250-WYPLL,1,1,79,4600,Competitor made better offer
2754-XBHTB,1,1,96,3847,Competitor made better offer
1597-LHYNC,1,1,90,4232,Price too high
7055-VKGDA,1,1,87,4406,Product dissatisfaction
0754-UKWQP,1,1,66,3790,Service dissatisfaction
7493-TPUWZ,1,1,85,4243,Lack of self-service on Website
1577-HKTFG,1,1,79,2486,Network reliability
8752-STIVR,1,1,69,2085,Limited range of services
4558-FANTW,1,1,89,5643,Lack of affordable download/upload speed
8651-ENBZX,1,1,78,5507,Long distance charges
7623-TRNQN,1,1,72,3113,Extra data charges
9330-IJWIO,1,1,69,2008,Price too high
9286-DOJGF,1,1,82,5165,Product dissatisfaction
9661-MHUMO,1,1,84,4478,Service dissatisfaction
1842-EZJMK,1,1,82,5897,Lack of self-service on Website
8079-XRJRS,1,1,72,6110,Network reliability
8073-IJDCM,1,1,67,3830,Don't know
8884-ADFVN,1,1,74,2016,Don't know
2720-WGKHP,1,1,93,5569,Don't know
2869-ADAWR,1,1,97,4880,Poor expertise of online support
9894-EZEWG,1,1,69,5996,Poor expertise of phone support
7851-FLGGQ,1,1,66,3704,Competitor had better devices
0637-UBJRP,1,1,77,4745,Competitor offered higher download speeds
0940-OUQEC,1,1,77,3492,Competitor offered more data
0702-PGIBZ,1,1,91,2777,Competitor made better offer
1963-VAUKV,1,1,92,3663,Don't know
3058-HJCUY,1,1,84,2098,Competitor had better devices
3259-FDWOY,1,1,81,4072,Competitor offered higher download speeds
0807-ZABDG,1,1,97,4412,Competitor offered higher download speeds
5748-RNCJT,1,1,81,4859,Competitor offered higher download speeds
7739-LAXOG,1,1,80,3590,Competitor offered more data
9776-CLUJA,1,1,96,5748,Competitor offered more data
6034-ZRYCV,1,1,66,4481,Competitor offered more data
2079-FBMZK,1,1,77,5816,Competitor made better offer
6608-QQLVK,1,1,83,2077,Competitor made better offer
3551-HUAZH,1,1,89,3429,Price too high
6302-JGYRJ,1,1,67,2872,Product dissatisfaction
3685-YLCMQ,1,1,66,5411,Service dissatisfaction
8634-MPHTR,1,1,91,5166,Lack of self-service on Website
8761-NSOBC,1,1,81,3486,Network reliability
8413-VONUO,1,1,82,5332,Limited range of services
9223-UCPVT,1,1,77,5764,Lack of affordable download/upload speed
4351-QLCSU,1,1,98,3809,Long distance charges
5419-JPRRN,1,1,77,4390,Extra data charges
2100-BDNSN,1,1,69,3889,Price too high
0488-GSLFR,1,1,91,3365,Product dissatisfaction
9318-NKNFC,1,1,90,4132,Service dissatisfaction
9728-FTTVZ,1,1,82,4073,Lack of self-service on Website
7254-IQWOZ,1,1,67,5258,Network reliability
2474-BRUCM,1,1,84,2837,Don't know
0742-NXBGR,1,1,71,4278,Competitor had better devices
6110-OHIHY,1,1,89,4183,Competitor offered higher download speeds
5889-LFOLL,1,1,77,2659,Competitor offered more data
5708-EVONK,1,1,73,5989,Don't know
8708-XPXHZ,1,1,95,5458,Competitor had better devices
0616-ATFGB,1,1,95,2119,Competitor had better devices
7016-BPGEU,1,1,81,2796,Competitor offered higher download speeds
6876-ADESB,1,1,65,3913,Competitor offered higher download speeds
1963-SVUCV,1,1,78,5774,Competitor offered higher download speeds
0220-EBGCE,1,1,67,3273,Competitor offered more data
2754-VDLTR,1,1,69,4922,Competitor offered more data
3190-XFANI,1,1,82,5585,Competitor offered more data
7551-DACSP,1,1,99,3878,Competitor made better offer
7235-NXZCP,1,1,84,5378,Competitor made better offer
0520-FDVVT,1,1,80,2473,Price too high
1444-VVSGW,1,1,99,5563,Product dissatisfaction
5712-PTIWW,1,1,91,3280,Service dissatisfaction
3315-TOTBP,1,1,74,4938,Lack of self-service on Website
6661-HBGWL,1,1,79,2984,Network reliability
1518-VOWAV,1,1,90,5900,Limited range of services
5909-ECHUI,1,1,71,3065,Lack of affordable download/upload speed
1309-BXVOQ,1,1,69,3584,Long distance charges
9317-WZPGV,1,1,77,4038,Extra data charges
2856-HYAPG,1,1,99,3052,Price too high
4488-PSYCG,1,1,83,4327,Product dissatisfaction
3621-CEOVK,1,1,97,3369,Service dissatisfaction
6906-ANDWJ,1,1,97,2510,Lack of self-service on Website
1031-IIDEO,1,1,72,2874,Network reliability
5832-XKAES,1,1,74,2320,Don't know
4701-AHWMW,1,1,69,6041,Attitude of service provider
9210-IAHGH,1,1,84,2248,Attitude of support person
0023-XUOPT,1,1,75,2973,Don't know
4592-IWTJI,1,1,84,2613,Attitude of support person
7632-MNYOY,1,1,93,4389,Attitude of service provider
6518-LGAOV,1,1,92,2341,Attitude of service provider
7242-QZLXF,1,1,99,5421,Attitude of service provider
4576-CSAJH,1,1,84,5866,Attitude of support person
1000-AJSLD,1,1,70,4389,Competitor made better offer
1062-LHZOD,1,1,84,2100,Moved
9600-NAXZN,1,1,79,3370,Moved
6457-USBER,1,1,82,4424,Moved
4662-EKDPQ,1,1,96,5344,Competitor had better devices
9248-OJYKK,1,1,95,3763,Competitor offered higher download speeds
3398-FSHON,1,1,94,4703,Competitor offered more data
3319-DWOEP,1,1,89,5750,Competitor made better offer
9259-PACGQ,1,1,91,3918,Competitor had better devices
4415-IJZTP,1,1,69,2016,Competitor had better devices
1465-VINDH,1,1,78,3596,Competitor offered higher download speeds
2810-FTLEM,1,1,69,4254,Competitor offered higher download speeds
1925-TIBLE,1,1,74,3887,Competitor offered higher download speeds
0818-OCPZO,1,1,83,2571,Competitor offered more data
1447-GIQMR,1,1,87,4179,Competitor offered more data
0872-NXJYS,1,1,81,3246,Competitor offered more data
9412-ARGBX,1,1,97,2459,Competitor made better offer
1389-CXMLU,1,1,99,2194,Competitor made better offer
5561-NWEVX,1,1,67,4225,Price too high
2737-WFVYW,1,1,74,4566,Product dissatisfaction
2272-QAGFO,1,1,71,5342,Service dissatisfaction
9850-OWRHQ,1,1,69,5657,Lack of self-service on Website
3768-NLUBH,1,1,74,5247,Network reliability
8676-TRMJS,1,1,88,3190,Limited range of services
7359-SSBJK,1,1,89,6080,Lack of affordable download/upload speed
0685-MLYYM,1,1,96,4407,Long distance charges
8182-PNAGI,1,1,67,3624,Extra data charges
7957-RYHQD,1,1,94,3207,Price too high
2180-DXNEG,1,1,89,5239,Product dissatisfaction
5515-AKOAJ,1,1,75,5763,Service dissatisfaction
8976-OQHGT,1,1,99,5758,Lack of self-service on Website
6230-BSUXY,1,1,93,2650,Network reliability
5294-CDGWY,1,1,95,5633,Don't know
5295-PCJOO,1,1,84,4455,Don't know
9863-JZAIC,1,1,100,2220,Don't know
7660-HDPJV,1,1,81,2637,Poor expertise of online support
7931-PXHFC,1,1,83,3818,Poor expertise of phone support
3990-QYKBE,1,1,95,4127,Competitor had better devices
4919-MOAVT,1,1,84,2421,Competitor offered higher download speeds
3090-HAWSU,1,1,87,4495,Competitor offered more data
9820-RMCQV,1,1,92,4444,Competitor made better offer
7839-QRKXN,1,1,69,4197,Competitor had better devices
5204-QZXPU,1,1,78,2933,Competitor had better devices
4597-ELFTS,1,1,92,5327,Competitor offered higher download speeds
8450-JOVAH,1,1,77,5560,Competitor offered higher download speeds
1113-IUJYX,1,1,84,5887,Competitor offered higher download speeds
9274-CNFMO,1,1,69,3716,Competitor offered more data
7758-XKCBS,1,1,82,5518,Competitor offered more data
8992-JQYUN,1,1,65,4526,Competitor offered more data
0617-AQNWT,1,1,66,6347,Competitor made better offer
2446-PLQVO,1,1,78,4512,Don't know
3005-NFMTA,1,1,69,5543,Price too high
8784-CGILN,1,1,100,3068,Product dissatisfaction
5389-FFVKB,1,1,94,5365,Service dissatisfaction
8444-WRIDW,1,1,79,5011,Lack of self-service on Website
9451-LPGOO,1,1,66,3780,Network reliability
5868-YWPDW,1,1,72,5834,Limited range of services
2025-JKFWI,1,1,81,3493,Lack of affordable download/upload speed
4078-SAYYN,1,1,65,2229,Long distance charges
9940-HPQPG,1,1,91,4176,Extra data charges
6618-RYATB,1,1,93,5571,Price too high
9079-YEXQJ,1,1,93,5527,Product dissatisfaction
2685-SREOM,1,1,96,4793,Service dissatisfaction
0402-CQAJN,1,1,83,4437,Lack of self-service on Website
6692-UDPJC,1,1,65,4304,Network reliability
1273-MTETI,1,1,74,2754,Don't know
5480-HPRRX,1,1,74,3542,Attitude of support person
0295-PPHDO,1,1,71,5962,Attitude of support person
1195-OIYEJ,1,1,78,5347,Attitude of support person
5906-CVLHP,1,1,92,2761,Attitude of service provider
4501-EQDRN,1,1,98,4620,Attitude of service provider
2990-HWIML,1,1,82,2898,Attitude of service provider
7384-GHBPI,1,1,83,2987,Attitude of support person
7603-USHJS,1,1,78,2010,Attitude of support person
7234-FECYN,1,1,68,5546,Attitude of support person
5876-HZVZM,1,1,87,4914,Attitude of service provider
1400-MMYXY,1,1,71,2715,Attitude of service provider
3085-QUOZK,1,1,76,3238,Attitude of service provider
3926-CUQZX,1,1,77,4884,Don't know
1041-RXHRA,1,1,69,3407,Attitude of support person
1750-CSKKM,1,1,70,2688,Attitude of support person
7142-HVGBG,1,1,99,2505,Attitude of service provider
8267-ZNYVZ,1,1,81,3824,Attitude of service provider
6457-GIRWB,1,1,88,2843,Attitude of service provider
1450-SKCVI,1,1,72,5276,Attitude of support person
5570-PTWEH,1,1,78,2270,Attitude of support person
6502-MJQAE,1,1,87,2072,Attitude of support person
7693-LCKZL,1,1,84,5124,Attitude of service provider
0032-PGELS,1,1,74,5171,Attitude of service provider
6797-LNAQX,1,1,98,4794,Attitude of service provider
6394-MFYNG,1,1,89,4956,Attitude of support person
1564-NTYXF,1,1,99,3363,Attitude of support person
8155-IBNHG,1,1,74,2325,Attitude of support person
0886-QGENL,1,1,77,4853,Attitude of service provider
8739-WWKDU,1,1,90,4849,Attitude of service provider
8685-WHQPW,1,1,81,2407,Attitude of service provider
4745-LSPLO,1,1,84,3731,Attitude of support person
8083-YTZES,1,1,73,3622,Attitude of support person
7240-FQLHE,1,1,68,5857,Attitude of support person
6664-FPDAC,1,1,91,4060,Attitude of service provider
0786-VSSUD,1,1,92,5692,Attitude of service provider
3976-BWUCK,1,1,94,5255,Attitude of service provider
3585-ISXZP,1,1,95,5335,Attitude of support person
6583-QGCSI,1,1,87,5813,Competitor made better offer
4174-LPGTI,1,1,65,2517,Moved
2108-XWMPY,1,1,70,2095,Moved
6304-IJFSQ,1,1,73,5585,Moved
0093-XWZFY,1,1,93,2832,Competitor had better devices
1980-KXVPM,1,1,83,3553,Competitor offered higher download speeds
7703-ZEKEF,1,1,78,5701,Competitor offered more data
0723-DRCLG,1,1,94,2394,Competitor made better offer
5482-NUPNA,1,1,90,5730,Competitor had better devices
1122-JWTJW,1,1,82,3463,Competitor had better devices
1699-HPSBG,1,1,69,4581,Competitor offered higher download speeds
8775-CEBBJ,1,1,87,2029,Competitor offered higher download speeds
6894-LFHLY,1,1,97,5571,Competitor offered higher download speeds
0639-TSIQW,1,1,70,5620,Competitor offered more data
8361-LTMKD,1,1,77,5839,Competitor offered more data
7590-VHVEG,0,0,27,3964,
5575-GNVDE,0,0,61,3441,
7795-CFOCW,0,0,66,4307,
1452-KIOVK,0,0,43,4459,
6713-OKOMC,0,0,51,2013,
6388-TABGU,0,0,58,4529,
9763-GRSKD,0,0,76,5764,
7469-LKBCI,0,0,39,4726,
8091-TTVAX,0,0,71,6432,
5129-JLPIS,0,0,75,5822,
3655-SNQYZ,0,0,43,5141,
8191-XWSZG,0,0,35,5186,
9959-WOFKT,0,0,73,4479,
4183-MYFRB,0,0,57,5982,
1680-VDCWW,0,0,77,5279,
3638-WEABW,0,0,53,6407,
6322-HRPFA,0,0,79,4986,
6865-JZNKO,0,0,65,2725,
5248-YGIJN,0,0,21,5974,
3841-NFECX,0,0,38,5309,
4929-XIHVW,0,0,69,4449,
6827-IEAUQ,0,0,66,3213,
7310-EGVHZ,0,0,77,5526,
3413-BMNZE,0,0,40,3144,
6234-RAAPL,0,0,79,5915,
6572-ADKRS,0,0,41,3395,
8865-TNMNX,0,0,22,2392,
9489-DEDVP,0,0,25,4715,
9867-JCZSP,0,0,64,3646,
4671-VJLCL,0,0,70,4595,
4080-IIARD,0,0,41,2569,
3714-NTNFO,0,0,71,6434,
5948-UJZLF,0,0,57,3805,
7639-LIAYI,0,0,49,4142,
2954-PIBKO,0,0,62,5128,
8012-SOUDQ,0,0,52,2223,
6575-SUVOI,0,0,25,3154,
4667-QONEA,0,0,59,5153,
8769-KKTPH,0,0,79,4572,
5067-XJQFU,0,0,74,4582,
3957-SQXML,0,0,62,5408,
5954-BDFSG,0,0,53,4708,
0434-CSFON,0,0,70,4488,
1215-FIGMP,0,0,35,6292,
0526-SXDJP,0,0,29,6091,
0557-ASKVU,0,0,33,4948,
5122-CYFXA,0,0,35,5387,
8627-ZYGSZ,0,0,61,3817,
3410-YOQBQ,0,0,78,4984,
3170-NMYVV,0,0,20,5849,
7410-OIEDU,0,0,38,5983,
2273-QCKXA,0,0,30,3178,
0731-EBJQB,0,0,26,5482,
1891-QRQSA,0,0,69,4881,
8028-PNXHQ,0,0,33,4444,
5630-AHZIL,0,0,54,5613,
2673-CXQEU,0,0,21,4463,
6416-JNVRK,0,0,56,2867,
5590-ZSKRV,0,0,43,5614,
0191-ZHSKZ,0,0,55,3033,
3887-PBQAO,0,0,78,5741,
8108-UXRQN,0,0,28,3443,
9919-YLNNG,0,0,37,4005,
0318-ZOPWS,0,0,37,5422,
4445-ZJNMU,0,0,69,3540,
4808-YNLEU,0,0,39,5255,
1862-QRWPE,0,0,25,4124,
2796-NNUFI,0,0,80,5480,
3016-KSVCP,0,0,62,3664,
4767-HZZHQ,0,0,9,5036,
2424-WVHPL,0,0,60,4182,
7233-PAHHL,0,0,24,5825,
6067-NGCEU,0,0,38,5261,
9848-JQJTX,0,0,54,5781,
9803-FTJCG,0,0,26,4117,
3212-KXOCR,0,0,66,4158,
6380-ARCEH,0,0,77,2710,
3679-XASPY,0,0,26,5612,
7123-WQUHX,0,0,63,4741,
5386-THSLQ,0,0,28,6238,
6180-YBIQI,0,0,61,4015,
6728-DKUCO,0,0,21,4594,
9750-BOOHV,0,0,60,3585,
8597-CWYHH,0,0,53,5845,
2848-YXSMW,0,0,23,5234,
4549-ZDQYY,0,0,28,6078,
5712-AHQNN,0,0,65,3826,
5256-SKJGO,0,0,35,4850,
3071-VBYPO,0,0,22,4648,
9560-BBZXK,0,0,54,4871,
8402-OOOHJ,0,0,59,5918,
9445-ZUEQE,0,0,28,3796,
1091-SOZGA,0,0,43,4606,
2928-HLDBA,0,0,47,5346,
6497-TILVL,0,0,59,3097,
7219-TLZHO,0,0,76,3172,
4622-YNKIJ,0,0,32,5087,
6734-PSBAW,0,0,59,5901,
3930-ZGWVE,0,0,68,2484,
2639-UGMAZ,0,0,68,5372,
2876-GZYZC,0,0,58,5886,
8587-XYZSF,0,0,63,6064,
7799-LGRDP,0,0,79,2017,
7850-VWJUU,0,0,29,2221,
3774-VBNXY,0,0,51,4557,
6217-KDYWC,0,0,40,4393,
3146-MSEGF,0,0,8,6102,
1095-WGNGG,0,0,60,6311,
2636-SJDOU,0,0,53,5044,
1131-QQZEB,0,0,52,4329,
5716-EZXZN,0,0,59,5878,
6837-BJYDQ,0,0,33,2543,
6440-DKQGE,0,0,30,4320,
3466-BYAVD,0,0,35,3128,
3780-YVMFA,0,0,58,3123,
1679-JRFBR,0,0,41,5192,
9073-ZZIAY,0,0,62,5769,
3077-RSNTJ,0,0,43,4293,
6551-GNYDG,0,0,46,2563,
9167-APMXZ,0,0,32,3549,
2749-CTKAJ,0,0,72,2173,
6371-NZYEG,0,0,77,5511,
7554-NEWDD,0,0,8,3611,
8992-VONJD,0,0,22,5156,
4482-EWFMI,0,0,43,3056,
4648-YPBTM,0,0,55,5644,
2907-ILJBN,0,0,29,4047,
6345-FZOQH,0,0,54,5570,
5997-OPVFA,0,0,54,6212,
1159-WFSGR,0,0,62,3990,
7654-YWJUF,0,0,51,4382,
6727-IOTLZ,0,0,52,2564,
5918-VUKWP,0,0,77,5358,
1744-JHKYS,0,0,72,3421,
5947-SGKCL,0,0,66,2721,
3712-PKXZA,0,0,42,5110,
6582-OIVSP,0,0,48,3575,
5524-KHNJP,0,0,26,5344,
4827-USJHP,0,0,24,2764,
8167-GJLRN,0,0,55,3108,
0956-SYCWG,0,0,49,2024,
8017-UVSZU,0,0,72,3359,
7100-FQPRV,0,0,23,4106,
2984-RGEYA,0,0,72,5325,
9680-NIAUV,0,0,74,5945,
2146-EGVDT,0,0,28,4149,
2604-IJPDU,0,0,36,4382,
9178-JHUVJ,0,0,26,4634,
6168-YBYNP,0,0,62,6047,
7255-SSFBC,0,0,55,4099,
3645-DEYGF,0,0,25,3358,
9323-HGFWY,0,0,69,3795,
8544-GOQSH,0,0,53,4400,
3363-DTIVD,0,0,63,5010,
7018-WBJNK,0,0,26,5566,
9142-KZXOP,0,0,51,2053,
7674-YTAFD,0,0,52,3118,
6348-SNFUS,0,0,32,4556,
1347-KTTTA,0,0,58,6398,
4195-NZGTA,0,0,73,5858,
7157-SMCFK,0,0,76,5411,
4709-LKHYG,0,0,34,3800,
2504-DSHIH,0,0,38,5788,
0699-NDKJM,0,0,38,4115,
9286-BHDQG,0,0,22,5041,
0230-WEQUW,0,0,77,5500,
2040-LDIWQ,0,0,33,5256,
6496-JDSSB,0,0,22,2165,
4443-EMBNA,0,0,51,4642,
6469-MRVET,0,0,21,4160,
5961-VUSRV,0,0,57,4451,
