customer_id,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges
6629-CZTTH,1,No,DSL,No,No,No,No,No,Yes,Month-to-month,1,Mailed check,55.7,55.7
5364-EVNIB,1,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,79.8,973.45
5087-SUURX,0,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,39.05,669.85
0013-EXCHZ,1,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,1,Mailed check,83.9,267.4
5550-VFRLC,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.85,69.85
4929-BSTRX,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,1,Mailed check,53.55,53.55
2225-ZRGSG,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,0,Bank transfer (automatic),93.9,6579.05
5271-YNWVR,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,113.15,7856.0
2657-ALMWY,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,0,Electronic check,84.95,2169.75
6330-JKLPC,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),80.5,896.9
4667-OHGKG,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.3,19.3
1660-HSOOQ,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,1,Mailed check,49.65,49.65
7253-UVNDW,1,No,DSL,No,No,Yes,Yes,No,No,Two year,0,Credit card (automatic),54.35,2460.15
7228-OMTPN,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,88.45,370.65
6284-AHOOQ,1,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,1,Bank transfer (automatic),90.5,1910.6
2344-JMOGN,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,1,Mailed check,94.85,890.6
3799-ISUZQ,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),69.95,529.5
1794-HBQTJ,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Credit card (automatic),48.6,48.6
2460-FPSYH,0,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,55.8,2109.35
4818-DRBQT,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),80.15,2265.25
1320-HTRDR,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,75.5,220.6
1493-AMTIE,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),20.2,20.2
6424-ELEYH,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),74.75,229.5
4391-RESHN,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Mailed check,104.05,2470.1
6821-BUXUX,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,96.65,1244.5
5028-HTLJB,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.05,20.05
9801-GDWGV,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,103.45,3994.45
2320-JRSDE,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,19.9,19.9
0601-WZHJF,0,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,46.35,667.7
5143-WMWOG,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.95,19.95
5393-RXQSZ,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,79.6,79.6
0231-LXVAP,1,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,75.9,75.9
9444-JTXHZ,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,0,Electronic check,76.2,76.2
5510-BOIUJ,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.25,19.25
4471-KXAUH,1,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,1,Electronic check,84.3,3588.4
7638-QVMVY,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,79.0,522.95
3244-DCJWY,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.25,70.25
0875-CABNR,1,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Credit card (automatic),84.6,865.55
7812-FZHPE,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,24.1,409.9
4797-AXPXK,1,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,1,Electronic check,60.0,60.0
5229-PRWKT,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,86.55,649.65
6982-UQZLY,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.85,20.85
5057-LCOUI,0,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,50.75,2011.4
0193-ESZXP,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,1,Credit card (automatic),105.5,6205.5
4369-HTUIF,1,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),85.15,503.6
0156-FVPTA,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,1,Electronic check,54.2,1152.7
1984-FCOWB,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Electronic check,109.5,7674.55
0654-HMSHN,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,104.4,2157.95
5287-QWLKY,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),105.1,7548.1
5196-SGOAK,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,75.7,75.7
1891-UAWWU,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,0,Electronic check,90.8,1951.0
6108-OQZDQ,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,97.95,384.5
0363-QJVFX,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),108.15,3432.9
9840-DVNDC,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),80.5,463.05
3096-JRDSO,1,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),104.3,2867.75
8042-JVNFH,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,71.35,71.35
3374-LXDEV,1,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,0,Electronic check,89.4,1132.35
5049-GLYVG,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.6,20.6
5883-GTGVD,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,99.95,1931.75
4817-QRJSX,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),81.0,818.05
2398-YPMUR,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.15,916.75
9985-MWVIX,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,70.15,70.15
1265-XTECC,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,1,Credit card (automatic),96.55,6581.9
2237-ZFSMY,1,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,1,Electronic check,95.55,3692.85
4871-JTKJF,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.65,69.65
1415-YFWLT,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,89.3,89.3
6711-VTNRE,1,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,1,Electronic check,87.55,3078.1
3500-RMZLT,1,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,1,Mailed check,96.3,1426.75
4548-SDBKE,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,85.2,474.8
8066-POXGX,0,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,35.1,446.1
4143-OOBWZ,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,81.3,416.3
7854-EKTJL,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,19.6,35.85
9102-IAYHT,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,85.45,1451.6
3422-LYEPQ,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,71.0,71.0
2642-DTVCO,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,85.05,746.5
4361-JEIVL,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,44.4,44.4
1363-TXLSL,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.3,70.3
9507-EXLTT,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),79.35,79.35
9846-GKXAS,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),90.8,809.75
6017-PPLPX,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.45,1470.95
7136-RVDTZ,0,No phone service,DSL,No,No,No,No,Yes,Yes,One year,1,Electronic check,45.25,3264.45
4581-SSPWD,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,75.8,246.3
6927-WTFIV,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),71.3,1389.2
3398-ZOUAA,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.1,1474.75
0378-NHQXU,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,0,Electronic check,88.25,1460.65
4512-ZUIYL,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),70.0,153.05
7969-AULMZ,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,97.35,2119.5
0568-ONFPC,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),25.9,135.0
0733-VUNUW,1,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),55.65,1400.55
4550-EVXNY,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.65,69.65
2968-SSGAA,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,100.6,1060.2
4844-JJWUY,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,86.0,86.0
6777-TGHTM,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,1,Credit card (automatic),106.95,5785.5
3538-WZPHD,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,29.6,79.45
4785-QRJHC,0,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),59.9,2816.65
8610-WFCJF,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.6,4783.5
4905-JEFDW,0,No phone service,DSL,No,No,Yes,No,Yes,No,One year,1,Electronic check,41.6,470.6
7881-INRLC,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),100.85,4740.0
0117-LFRMW,0,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,0,Bank transfer (automatic),40.2,1448.8
6172-FECYY,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,0,Electronic check,84.5,4254.85
1965-AKTSX,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,78.95,1101.85
4786-UKSNZ,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.2,20.2
7248-VZQLC,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),85.2,3969.35
0011-IGKFF,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,98.0,1237.85
4192-GORJT,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,94.45,498.1
6496-SLWHQ,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,105.0,294.45
9912-GVSEQ,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Electronic check,93.85,2381.55
5383-MMTWC,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,84.0,613.4
7240-ETPTR,0,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,48.75,442.2
2202-CUYXZ,1,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,84.85,84.85
5995-OIGLP,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Mailed check,56.65,654.85
6261-RCVNS,1,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,0,Credit card (automatic),73.9,3160.55
7951-QKZPL,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,24.5,740.3
3640-PHQXK,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,89.9,2806.9
6877-LGWXO,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,78.55,1422.65
8019-ENHXU,1,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,1,Electronic check,99.45,4138.05
5167-GBFRE,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),25.2,102.5
9033-EOXWV,1,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,0,Mailed check,74.05,872.65
1324-NLTJE,1,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,0,Credit card (automatic),55.0,757.1
1522-VVDMG,1,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,1,Electronic check,89.75,608.8
9185-TQCVP,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,85.15,1139.2
5567-WSELE,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.6,279.55
8063-RJYNF,1,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.25,1483.25
0687-ZVTHB,1,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,0,Credit card (automatic),72.45,4653.85
9661-ACXBS,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,105.2,4400.75
3727-RJMEO,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,82.85,460.25
6646-VRFOL,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,103.85,5485.5
5685-IIXLY,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,83.6,404.2
4250-ZBWLV,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,0,Electronic check,108.45,7176.55
5095-AESKG,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Credit card (automatic),91.5,242.95
1871-MOWRM,1,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,0,Bank transfer (automatic),80.85,866.45
2027-OAQQC,0,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),49.05,2076.2
9090-SGQXL,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,105.3,7299.65
6595-YGXIT,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,88.95,2291.2
9835-ZIITK,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Electronic check,110.85,7491.75
1555-DJEQW,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),114.2,7723.9
5649-TJHOV,0,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,0,Bank transfer (automatic),36.5,1032.0
0519-XUZJU,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Mailed check,70.75,70.75
6338-AVWCY,0,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,1,Mailed check,40.15,130.75
9253-QXKBE,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.45,2653.65
9445-SZLCH,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Bank transfer (automatic),97.35,3457.9
7568-PODML,0,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,1,Mailed check,45.3,45.3
5349-IECLD,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,94.95,178.1
3945-GFWQL,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,44.55,480.6
3797-VTIDR,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,23.45,23.45
9526-BIHHD,0,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,29.7,29.7
4523-WXCEF,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,0,Electronic check,101.1,6039.9
8364-TRMMK,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,50.65,151.3
3063-QFSZL,1,No,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,55.4,55.4
8775-LHDJH,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,90.6,90.6
3097-NQYSN,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Mailed check,86.85,156.35
3565-UNOCC,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),99.05,2952.85
9249-FXSCK,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,1,Credit card (automatic),111.25,5916.45
5493-SDRDQ,1,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,1,Mailed check,55.1,113.35
0871-URUWO,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),102.25,1359.0
9190-MFJLN,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),95.9,1777.9
1095-JUDTC,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,1,Electronic check,95.05,4504.55
0870-VEMYL,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Credit card (automatic),53.85,259.8
5385-SUIRI,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,104.2,5568.35
3982-XWFZQ,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,50.25,2203.65
4009-ALQFH,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,99.5,2369.05
3627-FCRDW,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,71.0,672.55
7562-GSUHK,1,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Credit card (automatic),93.2,1573.7
4903-UYAVB,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.35,126.05
6776-TLWOI,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.85,64.55
4077-CROMM,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,104.2,3243.45
2868-MZAGQ,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,79.25,79.25
4847-QNOKA,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),44.9,44.9
6379-RXJRQ,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.1,659.65
8650-RHRKE,0,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,29.65,118.5
0475-RIJEP,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,77.85,3365.85
1260-TTRXI,1,No,DSL,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,54.3,195.3
6328-ZPBGN,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),95.15,997.65
4789-KWMXN,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),110.85,5275.8
2867-UIMSS,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,80.5,80.5
8111-RKSPX,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),72.2,305.55
1585-MQSSU,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,0,Mailed check,51.5,900.5
2856-NNASM,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Mailed check,89.55,3856.75
8559-CIZFV,1,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,0,Mailed check,77.5,1625.0
7547-EKNFS,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Bank transfer (automatic),95.25,3959.35
6769-DYBQN,1,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,0,Electronic check,85.0,3969.4
4439-JMPMT,1,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,1,Electronic check,85.75,470.95
2446-BEGGB,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,98.25,560.6
1496-GGSUK,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,25.7,25.7
2575-GFSOE,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.0,506.9
2842-JTCCU,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),46.05,80.35
3296-SILRA,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,76.4,76.4
9681-OXGVC,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,100.5,514.0
5180-UCIIQ,0,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,0,Mailed check,40.05,880.2
7153-OANIO,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,69.95,69.95
6521-YYTYI,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,93.3,93.3
8878-HMWBV,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,49.15,169.05
3751-KTZEL,0,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,0,Mailed check,35.05,35.05
1977-STDKI,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,73.0,73.0
5813-UECBU,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Credit card (automatic),83.85,2716.3
0328-GRPMV,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.1,70.1
4342-HENTK,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.65,142.35
4195-SMMNX,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.35,33.2
6956-SMUCM,1,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),99.0,287.4
3223-WZWJM,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,83.95,2254.2
9053-JZFKV,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),116.2,7752.3
2530-ENDWQ,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,1,Bank transfer (automatic),93.7,6585.35
6615-ZGEDR,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.7,19.7
9250-WYPLL,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,75.55,413.65
2754-XBHTB,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),77.65,714.15
1597-LHYNC,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,95.0,2497.2
7055-VKGDA,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,1,Credit card (automatic),105.4,5643.4
0754-UKWQP,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,95.85,197.7
7493-TPUWZ,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,79.15,79.15
1577-HKTFG,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.65,655.85
8752-STIVR,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,79.0,303.15
4558-FANTW,1,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,0,Electronic check,91.85,1574.45
8651-ENBZX,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,106.0,6441.4
