customer_id,gender,senior_citizen,partner,dependents,tenure_months,country,state,city,zip_code,latitude,longitude
4471-KXAUH,Female,0,1,0,42,United States,California,Woody,93287,35.710244,-118.881679
7638-QVMVY,Female,0,0,0,7,United States,California,Visalia,93292,36.37559,-119.211689
3244-DCJWY,Female,0,0,0,1,United States,California,Bakersfield,93312,35.392599,-119.245341
0875-CABNR,Female,1,0,0,10,United States,California,San Luis Obispo,93401,35.233745,-120.626442
7812-FZHPE,Female,0,1,1,17,United States,California,Bradley,93426,35.842889,-121.004862
4797-AXPXK,Female,0,0,1,1,United States,California,Lompoc,93436,34.601055,-120.382917
5229-PRWKT,Male,0,0,0,8,United States,California,Lompoc,93437,34.757477,-120.550507
6982-UQZLY,Female,1,1,0,1,United States,California,Los Alamos,93440,34.758699,-120.275839
5057-LCOUI,Female,0,0,0,39,United States,California,Nipomo,93444,35.050345,-120.489599
0193-ESZXP,Female,1,1,0,58,United States,California,Oceano,93445,35.059695,-120.604741
4369-HTUIF,Male,1,0,0,6,United States,California,Pismo Beach,93449,35.165668,-120.655842
0156-FVPTA,Male,0,1,0,22,United States,California,Solvang,93463,34.624399,-120.137875
1984-FCOWB,Female,0,1,0,70,United States,California,Templeton,93465,35.536115,-120.739231
0654-HMSHN,Male,0,1,0,21,United States,California,Mojave,93501,35.097323,-118.171288
5287-QWLKY,Male,1,1,0,71,United States,California,Big Pine,93513,37.245505,-118.062943
5196-SGOAK,Female,0,0,0,1,United States,California,Caliente,93518,35.358953,-118.527064
1891-UAWWU,Female,1,1,0,20,United States,California,Johannesburg,93528,35.363339,-117.637641
6108-OQZDQ,Female,0,1,0,4,United States,California,Keene,93531,35.214982,-118.59049
0363-QJVFX,Male,0,0,0,32,United States,California,Lake Hughes,93532,34.659579,-118.584212
9840-DVNDC,Male,0,0,0,6,United States,California,Lancaster,93536,34.741406,-118.38111
3096-JRDSO,Female,1,1,0,27,United States,California,Lone Pine,93545,36.590415,-118.073839
8042-JVNFH,Male,0,0,0,1,United States,California,Olancha,93549,36.296851,-117.865469
3374-LXDEV,Female,0,0,0,13,United States,California,Pearblossom,93553,34.445239,-117.894868
5049-GLYVG,Male,0,0,0,1,United States,California,Badger,93603,36.64545,-118.924982
5883-GTGVD,Male,0,0,0,19,United States,California,Biola,93606,36.798882,-120.019511
4817-QRJSX,Female,0,0,0,10,United States,California,Clovis,93612,36.814539,-119.711868
2398-YPMUR,Female,1,1,0,13,United States,California,Dinuba,93618,36.523619,-119.386868
9985-MWVIX,Female,0,0,0,1,United States,California,Hume,93628,36.807595,-118.901544
1265-XTECC,Female,1,1,0,68,United States,California,Madera,93638,37.004068,-119.930027
2237-ZFSMY,Female,0,0,0,39,United States,California,Riverdale,93656,36.452211,-119.94575
4871-JTKJF,Female,1,0,0,1,United States,California,Selma,93662,36.545322,-119.642281
1415-YFWLT,Female,1,0,0,1,United States,California,Shaver Lake,93664,37.223,-119.001021
6711-VTNRE,Female,0,0,0,36,United States,California,Tranquillity,93668,36.635661,-120.288644
3500-RMZLT,Female,1,0,0,15,United States,California,Fresno,93702,36.739385,-119.753649
4548-SDBKE,Female,0,0,0,5,United States,California,Fresno,93711,36.833002,-119.82947
8066-POXGX,Female,0,0,0,13,United States,California,Fresno,93720,36.878709,-119.7645
4143-OOBWZ,Male,0,1,0,5,United States,California,Fresno,93726,36.793601,-119.761131
7854-EKTJL,Female,0,0,1,2,United States,California,Salinas,93901,36.64152,-121.622188
9102-IAYHT,Female,0,1,0,17,United States,California,Salinas,93908,36.624338,-121.615669
3422-LYEPQ,Male,0,1,0,1,United States,California,Carmel By The Sea,93921,36.554618,-121.922239
2642-DTVCO,Male,1,0,0,9,United States,California,Chualar,93925,36.596271,-121.442274
4361-JEIVL,Male,0,0,1,1,United States,California,Greenfield,93927,36.248708,-121.386617
1363-TXLSL,Male,1,1,0,1,United States,California,San Lucas,93954,36.125529,-120.864443
9507-EXLTT,Female,0,1,0,1,United States,California,Seaside,93955,36.625114,-121.823565
9846-GKXAS,Female,0,0,0,9,United States,California,Burlingame,94010,37.57028,-122.365778
6017-PPLPX,Male,0,1,0,20,United States,California,Daly City,94014,37.691561,-122.445202
7136-RVDTZ,Male,1,0,0,70,United States,California,Portola Valley,94028,37.369709,-122.215844
4581-SSPWD,Female,0,0,0,3,United States,California,Mountain View,94040,37.380662,-122.086022
6927-WTFIV,Male,1,0,0,20,United States,California,Redwood City,94061,37.461251,-122.235414
3398-ZOUAA,Male,1,1,0,21,United States,California,Redwood City,94063,37.499411,-122.196318
0378-NHQXU,Female,0,1,0,17,United States,California,South San Francisco,94080,37.654436,-122.426468
4512-ZUIYL,Female,0,0,0,2,United States,California,Sunnyvale,94089,37.421633,-122.009613
7969-AULMZ,Female,0,0,0,21,United States,California,San Francisco,94104,37.791222,-122.402241
0568-ONFPC,Male,0,1,1,5,United States,California,San Francisco,94112,37.720498,-122.443119
0733-VUNUW,Male,0,0,0,24,United States,California,San Francisco,94114,37.758085,-122.434801
4550-EVXNY,Female,0,0,0,1,United States,California,San Francisco,94115,37.786031,-122.437301
2968-SSGAA,Female,0,0,0,10,United States,California,San Francisco,94117,37.770533,-122.445121
4844-JJWUY,Female,1,0,0,1,United States,California,San Francisco,94121,37.776718,-122.495781
6777-TGHTM,Female,0,0,0,53,United States,California,San Francisco,94122,37.760412,-122.484966
3538-WZPHD,Male,0,0,0,3,United States,California,San Francisco,94127,37.736535,-122.45732
4785-QRJHC,Male,1,1,0,46,United States,California,San Francisco,94132,37.722302,-122.491129
8610-WFCJF,Female,0,1,0,49,United States,California,Palo Alto,94303,37.45809,-122.115398
4905-JEFDW,Male,0,0,0,11,United States,California,Palo Alto,94306,37.416159,-122.131337
7881-INRLC,Male,0,0,0,45,United States,California,San Mateo,94403,37.538309,-122.305109
0117-LFRMW,Male,0,1,1,37,United States,California,Angwin,94508,38.542448,-122.419923
6172-FECYY,Male,0,1,0,49,United States,California,Antioch,94509,37.980057,-121.801599
1965-AKTSX,Female,1,0,0,14,United States,California,Byron,94514,37.83323,-121.601461
4786-UKSNZ,Male,0,0,0,1,United States,California,Clayton,94517,37.881842,-121.848111
7248-VZQLC,Female,1,0,0,47,United States,California,Concord,94521,37.971421,-121.971504
0011-IGKFF,Male,1,1,0,13,United States,California,Martinez,94553,38.014457,-122.115432
4192-GORJT,Male,0,1,0,5,United States,California,Fremont,94555,37.555473,-122.080312
6496-SLWHQ,Male,1,0,0,3,United States,California,Moraga,94556,37.827946,-122.107185
9912-GVSEQ,Female,1,1,0,26,United States,California,Napa,94558,38.489789,-122.27011
5383-MMTWC,Female,1,1,0,8,United States,California,Oakley,94561,37.999406,-121.686241
7240-ETPTR,Female,0,1,0,9,United States,California,Pope Valley,94567,38.672708,-122.403219
2202-CUYXZ,Male,0,0,0,1,United States,California,Dublin,94568,37.713926,-121.928425
5995-OIGLP,Male,0,0,0,12,United States,California,Port Costa,94569,38.035707,-122.196821
6261-RCVNS,Female,0,0,0,42,United States,California,Rodeo,94572,38.027218,-122.23463
7951-QKZPL,Female,0,1,0,33,United States,California,Saint Helena,94574,38.581354,-122.296283
3640-PHQXK,Female,0,0,0,31,United States,California,Union City,94587,37.59485,-122.051521
6877-LGWXO,Male,1,1,0,18,United States,California,Pleasanton,94588,37.685052,-121.912061
8019-ENHXU,Male,0,1,0,42,United States,California,Oakland,94601,37.776523,-122.219268
5167-GBFRE,Male,1,0,0,4,United States,California,Oakland,94602,37.803883,-122.208417
9033-EOXWV,Female,0,0,0,12,United States,California,Oakland,94603,37.739113,-122.175602
1324-NLTJE,Female,1,0,0,15,United States,California,Emeryville,94608,37.83726,-122.287648
1522-VVDMG,Male,0,1,0,7,United States,California,Oakland,94611,37.828416,-122.216005
9185-TQCVP,Male,0,1,0,14,United States,California,Albany,94706,37.890274,-122.295192
5567-WSELE,Male,1,1,0,3,United States,California,Richmond,94801,37.945288,-122.383941
8063-RJYNF,Male,0,0,0,16,United States,California,Richmond,94804,37.921034,-122.341798
0687-ZVTHB,Male,0,1,0,65,United States,California,Richmond,94805,37.941456,-122.320968
9661-ACXBS,Female,0,0,0,42,United States,California,San Rafael,94901,37.972662,-122.491452
3727-RJMEO,Male,0,1,0,6,United States,California,Rohnert Park,94928,38.34719,-122.697822
6646-VRFOL,Male,1,1,0,53,United States,California,Larkspur,94939,37.937082,-122.532369
5685-IIXLY,Female,0,1,0,5,United States,California,Novato,94945,38.135897,-122.563683
4250-ZBWLV,Male,0,0,0,68,United States,California,Olema,94950,38.052209,-122.775567
5095-AESKG,Female,0,1,0,3,United States,California,Sausalito,94965,37.848641,-122.515692
1871-MOWRM,Male,0,1,0,12,United States,California,Woodacre,94973,38.005839,-122.638155
2027-OAQQC,Female,0,0,0,43,United States,California,Aptos,95003,37.013471,-121.877877
9090-SGQXL,Male,1,1,0,68,United States,California,Ben Lomond,95005,37.078873,-122.090386
6595-YGXIT,Male,1,0,0,25,United States,California,Boulder Creek,95006,37.171727,-122.142961
9835-ZIITK,Male,1,1,0,66,United States,California,Campbell,95008,37.279689,-121.954567
1555-DJEQW,Female,0,1,0,70,United States,California,Cupertino,95014,37.306612,-122.080621
5649-TJHOV,Male,1,1,0,27,United States,California,Davenport,95017,37.114335,-122.237162
0519-XUZJU,Female,0,0,0,1,United States,California,Felton,95018,37.089111,-122.062213
6338-AVWCY,Male,0,0,0,3,United States,California,Hollister,95023,36.875409,-121.279679
9253-QXKBE,Male,1,1,0,29,United States,California,Morgan Hill,95037,37.161544,-121.649371
9445-SZLCH,Female,0,1,0,36,United States,California,Santa Clara,95050,37.351214,-121.952417
7568-PODML,Male,0,0,0,1,United States,California,Watsonville,95076,36.931654,-121.752383
5349-IECLD,Male,0,0,0,2,United States,California,San Jose,95111,37.284265,-121.827673
3945-GFWQL,Female,0,0,1,12,United States,California,San Jose,95113,37.333851,-121.891147
3797-VTIDR,Male,0,1,0,1,United States,California,San Jose,95121,37.304681,-121.809955
9526-BIHHD,Male,0,0,0,1,United States,California,San Jose,95127,37.375156,-121.795867
4523-WXCEF,Female,0,1,0,59,United States,California,San Jose,95129,37.305622,-122.000887
8364-TRMMK,Female,0,0,0,3,United States,California,San Jose,95132,37.424655,-121.74841
3063-QFSZL,Female,0,0,0,1,United States,California,San Jose,95135,37.28682,-121.723877
8775-LHDJH,Female,1,1,0,1,United States,California,San Jose,95136,37.270938,-121.851046
3097-NQYSN,Male,1,1,0,2,United States,California,San Jose,95139,37.218705,-121.762429
3565-UNOCC,Female,1,1,0,29,United States,California,Stockton,95209,38.044523,-121.348048
9249-FXSCK,Female,0,0,0,52,United States,California,Acampo,95220,38.200231,-121.235034
5493-SDRDQ,Male,0,0,0,2,United States,California,Angels Camp,95222,38.071327,-120.632221
0871-URUWO,Male,0,1,0,13,United States,California,Sheep Ranch,95250,38.244806,-120.417301
9190-MFJLN,Male,1,0,0,19,United States,California,Vallecito,95251,38.055562,-120.456298
1095-JUDTC,Female,1,0,0,47,United States,California,Woodbridge,95258,38.169605,-121.310964
0870-VEMYL,Female,0,0,0,5,United States,California,Columbia,95310,38.085839,-120.37855
5385-SUIRI,Male,1,1,0,52,United States,California,Delhi,95315,37.422961,-120.765493
3982-XWFZQ,Female,0,1,0,42,United States,California,Denair,95316,37.524721,-120.757977
4009-ALQFH,Female,0,0,0,25,United States,California,Groveland,95321,37.902968,-119.667544
3627-FCRDW,Female,0,0,0,9,United States,California,Hughson,95326,37.5923,-120.853288
7562-GSUHK,Female,0,0,0,16,United States,California,Jamestown,95327,37.84771,-120.486589
4903-UYAVB,Male,0,1,0,5,United States,California,Lathrop,95330,37.80821,-121.308401
6776-TLWOI,Male,0,0,0,3,United States,California,Livingston,95334,37.361987,-120.748394
4077-CROMM,Female,0,1,0,31,United States,California,Modesto,95350,37.671806,-121.007575
2868-MZAGQ,Male,0,0,0,1,United States,California,Modesto,95354,37.639029,-120.964772
4847-QNOKA,Female,0,0,0,1,United States,California,Modesto,95355,37.672906,-120.946594
6379-RXJRQ,Male,0,1,0,10,United States,California,Modesto,95358,37.612612,-121.108568
8650-RHRKE,Male,0,0,0,4,United States,California,Oakdale,95361,37.785033,-120.776141
0475-RIJEP,Male,0,0,0,43,United States,California,Pinecrest,95364,38.224869,-119.755729
1260-TTRXI,Male,0,0,0,4,United States,California,Planada,95365,37.329725,-120.306399
6328-ZPBGN,Female,1,0,0,11,United States,California,Riverbank,95367,37.734971,-120.954271
4789-KWMXN,Male,0,1,0,47,United States,California,Tuolumne,95379,37.939768,-120.188002
2867-UIMSS,Male,0,0,0,1,United States,California,Vernalis,95385,37.609095,-121.263381
8111-RKSPX,Male,0,0,0,4,United States,California,Santa Rosa,95401,38.460517,-122.790335
1585-MQSSU,Male,0,0,0,17,United States,California,Santa Rosa,95404,38.526941,-122.709096
2856-NNASM,Male,1,0,0,43,United States,California,Santa Rosa,95407,38.394091,-122.739814
8559-CIZFV,Male,0,1,0,21,United States,California,Annapolis,95412,38.731055,-123.316553
7547-EKNFS,Male,0,1,0,42,United States,California,Caspar,95420,39.361283,-123.784599
6769-DYBQN,Male,1,0,0,46,United States,California,Clearlake,95422,38.965804,-122.631779
4439-JMPMT,Female,0,1,0,5,United States,California,Comptche,95427,39.239818,-123.565432
2446-BEGGB,Female,1,0,0,6,United States,California,Eldridge,95431,38.348884,-122.51699
1496-GGSUK,Female,1,0,0,1,United States,California,Fulton,95439,38.493888,-122.777141
2575-GFSOE,Female,0,1,0,7,United States,California,Graton,95444,38.434362,-122.86891
2842-JTCCU,Male,0,0,0,2,United States,California,Hopland,95449,38.93706,-123.118111
3296-SILRA,Female,1,1,0,1,United States,California,Lakeport,95453,39.080469,-122.955176
9681-OXGVC,Female,0,0,0,5,United States,California,Laytonville,95454,39.806141,-123.531098
5180-UCIIQ,Male,1,1,1,22,United States,California,Lucerne,95458,39.141934,-122.770679
7153-OANIO,Male,0,0,0,1,United States,California,Mendocino,95460,39.305545,-123.743697
6521-YYTYI,Male,0,0,0,1,United States,California,Navarro,95463,39.182916,-123.552571
8878-HMWBV,Male,0,0,0,3,United States,California,Nice,95464,39.12334,-122.838198
3751-KTZEL,Female,0,0,0,1,United States,California,Yorkville,95494,38.888351,-123.239647
1977-STDKI,Female,1,0,0,1,United States,California,The Sea Ranch,95497,38.696659,-123.436861
5813-UECBU,Male,1,0,0,33,United States,California,Bridgeville,95526,40.372532,-123.525626
0328-GRPMV,Female,0,0,0,1,United States,California,Burnt Ranch,95527,40.854512,-123.450097
4342-HENTK,Female,1,0,0,2,United States,California,Garberville,95542,40.057784,-123.679461
4195-SMMNX,Male,0,0,0,2,United States,California,Hydesville,95547,40.557314,-124.081662
6956-SMUCM,Female,0,0,0,3,United States,California,Miranda,95553,40.210895,-123.86
3223-WZWJM,Male,0,0,0,26,United States,California,Petrolia,95558,40.274302,-124.210902
9053-JZFKV,Male,0,0,0,67,United States,California,Redway,95560,40.142256,-123.852927
2530-ENDWQ,Female,0,1,0,71,United States,California,Rio Dell,95562,40.485849,-124.163234
6615-ZGEDR,Male,0,0,0,1,United States,California,Smith River,95567,41.950683,-124.097094
9250-WYPLL,Female,0,0,0,5,United States,California,Whitethorn,95589,40.053159,-123.995867
2754-XBHTB,Female,0,0,0,9,United States,California,Amador City,95601,38.431407,-120.8421
1597-LHYNC,Female,1,0,0,26,United States,California,Auburn,95602,38.99003,-121.114408
7055-VKGDA,Male,0,0,0,54,United States,California,Clarksburg,95612,38.384648,-121.578701
0754-UKWQP,Male,0,0,0,2,United States,California,Cool,95614,38.880622,-120.973865
7493-TPUWZ,Male,0,0,0,1,United States,California,Diamond Springs,95619,38.683605,-120.811852
1577-HKTFG,Female,0,1,0,30,United States,California,Elk Grove,95624,38.434138,-121.30587
8752-STIVR,Female,0,0,0,4,United States,California,Elmira,95625,38.349195,-121.902943
4558-FANTW,Female,0,1,0,17,United States,California,Fair Oaks,95628,38.652065,-121.25441
8651-ENBZX,Female,1,0,0,60,United States,California,Grizzly Flats,95636,38.636102,-120.522149
7623-TRNQN,Male,0,0,1,1,United States,California,Jackson,95642,38.336216,-120.76901
9330-IJWIO,Female,0,0,0,13,United States,California,Kirkwood,95646,38.631489,-120.015167
9286-DOJGF,Female,1,1,0,38,United States,California,Lotus,95651,38.815515,-120.916997
9661-MHUMO,Male,1,1,1,1,United States,California,Mather,95655,38.549822,-121.266725
1842-EZJMK,Male,0,1,0,50,United States,California,Orangevale,95662,38.689174,-121.218435
8079-XRJRS,Male,0,1,0,65,United States,California,Pleasant Grove,95668,38.833554,-121.498102
8073-IJDCM,Female,0,0,0,1,United States,California,Rescue,95672,38.724322,-120.991237
8884-ADFVN,Male,1,1,0,7,United States,California,Roseville,95678,38.759751,-121.288545
2720-WGKHP,Male,1,0,0,2,United States,California,Sloughhouse,95683,38.470423,-121.114897
2869-ADAWR,Female,0,0,0,45,United States,California,Sutter Creek,95685,38.432145,-120.77069
9894-EZEWG,Female,0,0,0,1,United States,California,Walnut Grove,95690,38.240419,-121.587535
7851-FLGGQ,Male,0,0,0,1,United States,California,Wheatland,95692,39.043387,-121.409837
0637-UBJRP,Male,0,1,0,13,United States,California,Wilton,95693,38.392559,-121.225093
0940-OUQEC,Male,0,0,0,10,United States,California,Winters,95694,38.578604,-122.024579
0702-PGIBZ,Male,0,0,0,4,United States,California,Dutch Flat,95714,39.197215,-120.83679
1963-VAUKV,Female,0,0,0,1,United States,California,Kyburz,95720,38.766036,-120.209673
3058-HJCUY,Male,0,1,0,41,United States,California,Rancho Cordova,95742,38.591134,-121.161585
3259-FDWOY,Male,0,1,0,71,United States,California,Elk Grove,95758,38.35363,-121.44195
0807-ZABDG,Female,0,0,1,3,United States,California,Woodland,95776,38.694081,-121.694431
5748-RNCJT,Male,0,0,0,69,United States,California,Sacramento,95820,38.53508,-121.444144
7739-LAXOG,Female,0,1,0,32,United States,California,Sacramento,95825,38.590035,-121.412455
9776-CLUJA,Female,1,1,0,51,United States,California,Sacramento,95829,38.486502,-121.334051
6034-ZRYCV,Female,0,1,0,72,United States,California,Sacramento,95837,38.691607,-121.602284
